10828317,10829174,8381,8493
10829679,10830534,8313,8172
10831032,10831883,8268,8315
10832549,10833406,8104,8491
10834002,10834853,8145,8547
10835342,10836194,8226,8333
10836625,10837478,8140,8358
10837969,10838821,8318,8395
10839369,10840223,8273,8417
10840789,10841641,8111,8353
10842364,10843216,8174,8470
10843843,10844701,8285,8394
10845391,10846244,8312,8514
10846968,10847820,8214,8260
10848501,10849358,8117,8570
10849738,10850596,8318,8382
10851264,10852117,8258,8321
10852492,10853347,8233,7953
10854080,10854932,7983,8444
10855467,10856320,8120,8386
10856967,10857818,8269,8382
10858447,10859301,8346,8516
10859700,10860554,8310,8401
10861065,10861917,8245,8439
10862392,10863248,8257,8483
10863767,10864621,8304,8525
10865171,10866026,8376,8457
10866385,10867238,8318,8452
10867628,10868485,8192,8366
10868830,10869685,8235,8608
10870304,10871156,8346,8565
10871655,10872509,8132,8458
10873011,10873862,8295,8360
10874337,10875191,8447,8547
10875681,10876535,8326,8247
10877074,10877925,8295,8449
10878365,10879217,8175,8626
10879706,10880557,8195,8561
10881087,10881939,8300,8648
10882425,10883279,8348,8238
10883659,10884514,8451,8250
10884883,10885741,8254,8435
10886335,10887189,8341,8605
10887604,10888460,8352,8577
10888963,10889814,8128,8518
10890293,10891146,8340,8505
10891621,10892477,8359,8609
10892962,10893814,7994,8545
10894328,10895184,8258,8375
10895633,10896490,8419,8283
10897014,10897865,8473,8246
10898344,10899199,8389,8447
10899653,10900507,8147,8430
10901002,10901854,8116,8490
10902271,10903128,8431,8192
10903632,10904489,7979,8370
10905014,10905865,8154,8398
10906424,10907278,8427,8509
10907811,10908667,8364,8314
10909216,10910072,8097,8279
10910577,10911433,8274,8481
10912065,10912917,8204,8516
10913426,10914282,8279,8560
10914711,10915564,8186,8302
10916013,10916865,8346,8591
10917486,10918339,8417,8322
10918779,10919636,8020,8437
10920102,10920955,8282,8489
10921299,10922155,8203,8450
10922494,10923351,8378,8372
10923705,10924561,8162,8375
10924957,10925811,8372,8560
10926321,10927177,8239,8500
10927831,10928687,8243,8523
10929355,10930210,8272,8377
10930957,10931810,8370,8570
10932459,10933316,8120,8513
10934062,10934914,8274,8104
10935489,10936345,8448,8419
10937070,10937921,8245,8312
10938594,10939450,8270,8183
10940136,10940988,8318,8552
10941752,10942605,8250,8478
10943252,10944109,8362,8219
10944774,10945627,8327,8448
10946269,10947121,7910,8412
10947733,10948588,8312,8199
10949309,10950163,8400,8224
10950658,10951513,8120,8191
10951990,10952841,8185,8604
10953266,10954119,7994,8437
10954499,10955353,8056,8585
10955718,10956576,8326,8214
10957057,10957909,8256,8569
10958519,10959374,8381,8532
10960035,10960887,8443,8263
10961670,10962522,8399,8494
10963059,10963911,8317,8496
10964436,10965287,8247,8331
10965686,10966538,8425,8324
10967020,10967872,8136,8570
10968438,10969290,8253,8370
10969672,10970529,8478,8503
10971090,10971942,8263,8410
10972447,10973301,8316,8439
10973797,10974648,8378,8509
10975159,10976011,8438,8612
10976664,10977520,8258,8375
10978273,10979130,8196,8501
10979759,10980616,8323,8056
10981346,10982201,8346,8523
10982649,10983506,8327,8636
10983947,10984799,8270,8443
10985203,10986058,7890,8329
10986684,10987539,8297,8277
10988209,10989066,8448,8403
10989706,10990559,8279,8577
10991274,10992128,8263,8452
10992774,10993626,8277,8395
10994259,10995113,8291,8537
10995661,10996516,8460,8240
10997226,10998084,8240,8384
10998783,10999637,8169,8222
11000292,11001149,8304,8496
11001538,11002390,8384,8375
11002950,11003801,8151,8596
11004219,11005071,8298,8309
11005488,11006342,8049,8456
11006716,11007573,8297,8438
11008174,11009026,8246,8329
11009572,11010426,8398,8458
11011017,11011869,8277,8527
11012416,11013273,8212,8363
11013819,11014674,8270,8440
11015367,11016219,8429,8381
11016693,11017551,8284,8602
11018056,11018908,8152,8513
11019487,11020341,8432,8367
11020719,11021572,8444,8491
11022054,11022906,8263,8598
11023302,11024153,8426,8274
11024548,11025402,8440,8546
11025804,11026657,8352,8434
11027098,11027953,8256,8465
11028329,11029185,8153,8336
11029569,11030423,8059,8202
11030797,11031652,8114,8417
11032099,11032952,8143,8475
11033379,11034233,8251,8491
11034635,11035492,8322,8531
11036059,11036911,8130,8523
11037277,11038131,8352,8575
11038508,11039364,8173,8411
11039724,11040577,8356,8373
11040988,11041840,8102,8539
11042282,11043139,8137,8454
11043501,11044355,8297,8360
11044724,11045577,8121,8346
11046042,11046893,8402,8300
11047268,11048120,7977,8445
11048502,11049354,8177,8399
11049746,11050599,8460,8384
11051048,11051900,8410,8525
11052412,11053268,8370,8447
11053631,11054483,8054,8555
11054864,11055715,7992,8411
11056143,11056994,8384,8443
11057372,11058226,8342,8352
11058606,11059459,8317,8582
11059830,11060685,8359,8405
11061091,11061946,8431,8437
11062329,11063183,8326,8489
11063548,11064405,8297,8518
11064781,11065638,8153,8381
11066097,11066949,7909,8368
11067488,11068342,8223,8459
11068703,11069559,8324,8433
11069988,11070840,8438,8351
11071281,11072138,8344,8636
11072509,11073363,8264,8578
11073731,11074585,7895,8435
11074987,11075839,8323,8596
11076238,11077094,8259,8362
11077488,11078342,8288,8333
11078724,11079580,8296,8272
11079984,11080835,8166,8455
11081239,11082096,8179,8418
11082494,11083351,8264,8448
11083936,11084789,8338,8443
11085195,11086051,8204,8517
11086425,11087281,8295,8529
11087669,11088521,8240,8295
11088935,11089788,8355,8297
11090188,11091041,8168,8425
11091410,11092265,8297,8575
11092642,11093497,8156,8539
11093934,11094787,8233,8591
11095186,11096037,8130,8581
11096387,11097241,8329,8447
11097614,11098471,8320,8392
11098855,11099708,8357,8489
11100151,11101006,8380,8428
11101392,11102247,8152,8169
11102628,11103481,8162,8370
11103846,11104703,8359,8567
11105142,11105993,8273,8614
11106370,11107223,8299,8597
11107593,11108449,8175,8482
11108815,11109670,8452,8403
11110097,11110949,8361,8456
11111343,11112196,8197,8184
11112560,11113415,8349,8395
11113797,11114650,8213,8513
11115034,11115886,8328,8184
11116376,11117233,8423,8569
11117723,11118577,8463,8600
11119252,11120110,8352,8604
11120576,11121429,8192,8200
11121929,11122780,8412,8317
11123248,11124105,8157,8264
11124577,11125429,8234,8379
11125928,11126780,8166,8370
11127276,11128131,8391,8228
11128600,11129457,8413,8517
11130003,11130854,8343,8547
11131341,11132195,8214,8358
11132602,11133456,8183,8309
11134036,11134888,8147,8526
11135300,11136152,8232,8597
11136538,11137391,8304,8383
11137784,11138640,8311,8314
