114857912,114858294,1697,1729
114858696,114859081,1633,1678
114859485,114859871,1675,1560
114860385,114860769,1689,1588
114861193,114861575,1543,1617
114861958,114862345,1665,1711
114862741,114863129,1684,1714
114863573,114863953,1693,1712
114864358,114864742,1652,1713
114865128,114865514,1659,1725
114865908,114866292,1678,1669
114866683,114867066,1694,1689
114867483,114867865,1657,1645
114868361,114868739,1637,1717
114869177,114869557,1620,1726
114869957,114870345,1658,1652
114870763,114871148,1674,1721
114871546,114871932,1689,1719
114872330,114872712,1694,1718
114873175,114873561,1614,1647
114873976,114874364,1681,1620
114874753,114875135,1556,1659
114875528,114875912,1516,1612
114876329,114876714,1647,1680
114877179,114877564,1680,1702
114877962,114878340,1598,1730
114878734,114879120,1689,1728
114879553,114879933,1698,1670
114880328,114880714,1710,1725
114881172,114881550,1628,1640
114881972,114882359,1682,1715
114882763,114883149,1585,1703
114883574,114883952,1636,1739
114884354,114884740,1679,1733
114885264,114885650,1694,1738
114886068,114886450,1692,1731
114886848,114887232,1668,1730
114887645,114888023,1655,1738
114888426,114888812,1610,1731
114889224,114889602,1668,1730
114890066,114890452,1695,1740
114890847,114891233,1703,1712
114891644,114892022,1646,1672
114892423,114892809,1689,1618
114893267,114893645,1704,1710
114894064,114894450,1697,1733
114894854,114895238,1680,1535
114895642,114896031,1694,1691
114896445,114896827,1670,1673
114897265,114897651,1686,1694
114898063,114898449,1703,1725
114898846,114899232,1706,1722
114899652,114900035,1680,1724
114900458,114900836,1625,1719
114901267,114901645,1603,1720
114902063,114902443,1651,1660
114902869,114903256,1649,1727
114903647,114904029,1597,1731
114904428,114904813,1677,1728
114905261,114905645,1685,1724
114906113,114906497,1599,1727
114906902,114907293,1614,1721
114907720,114908104,1677,1622
114908492,114908878,1604,1716
114909343,114909728,1632,1713
114910160,114910542,1626,1641
114910940,114911326,1592,1678
114911744,114912130,1656,1695
114912528,114912908,1677,1652
114913336,114913721,1636,1607
114914159,114914545,1661,1662
114914937,114915323,1682,1710
114915767,114916154,1705,1712
114916557,114916943,1699,1724
114917342,114917728,1624,1708
114918158,114918538,1665,1735
114918936,114919322,1686,1733
114919711,114920097,1703,1729
114920514,114920892,1683,1725
114921335,114921717,1672,1714
114922155,114922533,1660,1676
114922940,114923322,1564,1691
114923742,114924122,1614,1721
114924522,114924906,1631,1657
114925312,114925694,1678,1679
114926108,114926493,1644,1726
114926909,114927294,1659,1665
114927682,114928071,1656,1721
114928459,114928841,1650,1712
114929309,114929695,1686,1711
114930103,114930481,1681,1619
114930886,114931270,1616,1590
114931654,114932039,1652,1668
114932434,114932820,1649,1697
114933248,114933626,1687,1708
114934049,114934431,1678,1654
114934835,114935217,1704,1719
114935603,114935988,1698,1710
114936382,114936767,1695,1715
114937249,114937629,1627,1722
114938100,114938486,1680,1689
114938883,114939273,1687,1729
114939717,114940106,1691,1734
114940506,114940890,1696,1717
114941304,114941688,1690,1717
114942099,114942484,1691,1716
114942881,114943273,1685,1599
114943674,114944064,1640,1721
114944453,114944837,1659,1714
114945336,114945720,1678,1713
114946143,114946529,1693,1707
114946925,114947311,1542,1707
114947703,114948091,1658,1699
114948494,114948880,1698,1723
114949327,114949713,1684,1726
114950142,114950527,1676,1724
114950923,114951307,1620,1579
114951722,114952108,1655,1606
114952496,114952880,1705,1646
114953298,114953683,1688,1685
114954143,114954525,1636,1716
114955016,114955402,1666,1714
114955834,114956220,1679,1724
114956654,114957032,1635,1683
114957419,114957805,1668,1687
114958240,114958626,1616,1712
114959039,114959425,1680,1655
114959853,114960235,1691,1675
114960616,114961006,1681,1619
114961430,114961816,1684,1681
114962236,114962620,1687,1715
114963033,114963417,1691,1721
114963816,114964198,1683,1570
114964596,114964980,1643,1678
114965391,114965776,1645,1701
114966233,114966613,1690,1729
114967034,114967420,1699,1723
114967814,114968200,1631,1679
114968589,114968969,1671,1695
114969395,114969777,1586,1722
114970233,114970618,1630,1719
114971031,114971417,1687,1737
114971809,114972196,1701,1744
114972587,114972967,1693,1726
114973388,114973774,1712,1713
114974229,114974613,1558,1710
114975086,114975472,1568,1697
114975871,114976260,1603,1721
114976662,114977040,1674,1712
114977440,114977825,1678,1576
114978314,114978692,1682,1679
114979130,114979508,1700,1716
114980011,114980391,1636,1598
114980794,114981183,1550,1719
114981604,114981993,1643,1722
114982410,114982790,1579,1712
114983226,114983611,1609,1654
114984026,114984412,1666,1612
114984805,114985191,1585,1598
114985639,114986023,1638,1725
114986424,114986809,1676,1737
114987259,114987645,1674,1605
114988103,114988481,1691,1707
114988904,114989292,1595,1662
114989752,114990141,1678,1706
114990604,114990982,1696,1717
114991426,114991806,1686,1658
114992310,114992694,1670,1635
114993143,114993523,1676,1676
114994001,114994387,1691,1621
114994843,114995232,1712,1710
114995651,114996041,1634,1718
114996472,114996852,1662,1717
114997315,114997701,1696,1726
114998139,114998524,1705,1727
114999036,114999420,1696,1739
114999893,115000277,1699,1707
115000713,115001095,1694,1729
115001578,115001956,1697,1710
115002417,115002802,1685,1651
115003266,115003650,1685,1674
115004098,115004476,1628,1728
115004915,115005294,1590,1716
115005762,115006140,1681,1729
115006586,115006972,1698,1714
115007397,115007775,1573,1709
115008243,115008627,1623,1648
115009094,115009478,1677,1737
115009993,115010380,1593,1729
115010792,115011177,1595,1730
115011597,115011983,1631,1722
115012404,115012786,1630,1728
115013247,115013633,1673,1729
115014136,115014514,1689,1721
115015034,115015412,1697,1619
115015888,115016270,1469,1609
115016703,115017088,1652,1710
115017535,115017920,1676,1722
115018385,115018771,1622,1723
115019240,115019626,1653,1734
115020129,115020507,1605,1712
115020989,115021368,1641,1727
115021840,115022224,1677,1680
115022631,115023017,1643,1681
115023447,115023827,1610,1713
115024286,115024664,1674,1715
115025125,115025510,1699,1650
115025986,115026369,1713,1724
115026840,115027223,1704,1714
115027645,115028027,1590,1715
115028448,115028826,1625,1730
115029281,115029666,1682,1738
115030189,115030574,1504,1644
115031084,115031468,1611,1715
115031984,115032369,1693,1716
115032825,115033211,1682,1716
115033680,115034069,1583,1698
115034530,115034916,1609,1724
115035335,115035713,1585,1701
115036186,115036571,1618,1723
115037087,115037467,1667,1723
115037897,115038278,1688,1721
115038712,115039100,1682,1717
115039502,115039882,1680,1724
115040355,115040739,1680,1713
115041231,115041609,1697,1722
115042120,115042498,1638,1712
115042979,115043360,1649,1659
115043779,115044164,1603,1660
115044591,115044977,1630,1729
115045450,115045830,1680,1673
115046294,115046672,1642,1711
115047184,115047568,1663,1728
115048081,115048459,1595,1727
115048976,115049358,1683,1726
115049828,115050208,1693,1726
115050686,115051071,1706,1698
115051475,115051859,1695,1625
115052322,115052707,1685,1697
115053235,115053621,1686,1711
115054075,115054453,1702,1714
115054866,115055252,1708,1737
115055680,115056062,1694,1724
115056489,115056867,1710,1711
115057351,115057737,1646,1639
115058224,115058608,1568,1710
115059100,115059478,1599,1733
115059976,115060358,1611,1729
115060829,115061211,1586,1645
115061681,115062059,1592,1737
115062516,115062900,1672,1717
115063366,115063750,1697,1699
115064210,115064590,1689,1620
115065072,115065457,1694,1712
115065887,115066273,1687,1714
115066726,115067111,1701,1741
115067528,115067913,1667,1726
115068362,115068747,1643,1729
115069219,115069599,1680,1723
115070060,115070438,1687,1605
115070879,115071267,1682,1661
115071728,115072112,1698,1723
115072589,115072967,1703,1683
115073438,115073820,1704,1687
115074280,115074660,1693,1711
115075174,115075556,1689,1661
115076070,115076454,1696,1695
115076964,115077342,1689,1737
115077771,115078157,1602,1711
115078594,115078980,1640,1654
115079436,115079818,1634,1712
115080272,115080658,1690,1642
115081166,115081546,1588,1694
115082062,115082448,1621,1660
115082961,115083347,1683,1738
115083804,115084185,1677,1734
115084655,115085041,1695,1720
115085469,115085854,1701,1649
115086258,115086643,1636,1667
115087092,115087470,1663,1638
115088053,115088435,1688,1671
115088854,115089232,1705,1725
115089666,115090052,1699,1721
115090469,115090847,1704,1721
115091241,115091626,1687,1667
115092038,115092416,1622,1707
115092812,115093194,1691,1734
115093581,115093963,1692,1722
115094358,115094738,1695,1713
115095288,115095674,1695,1725
115096138,115096516,1697,1713
115097168,115097554,1680,1700
115098291,115098676,1686,1736
115099359,115099745,1699,1711
115100300,115100685,1619,1710
115101274,115101658,1567,1707
115102119,115102504,1627,1721
115103225,115103611,1674,1726
115104077,115104462,1681,1708
115105036,115105414,1603,1580
115105952,115106338,1661,1431
115106785,115107173,1698,1618
115107630,115108014,1693,1629
115108825,115109211,1709,1654
115109813,115110203,1707,1734
115110751,115111136,1699,1731
115111697,115112085,1692,1734
115112949,115113327,1627,1713
115114149,115114535,1672,1726
115115388,115115773,1694,1718
115116461,115116847,1688,1717
115117633,115118019,1698,1683
115118556,115118942,1667,1637
115119434,115119819,1643,1642
115120279,115120663,1678,1701
115121285,115121671,1653,1706
115122437,115122815,1657,1649
115123307,115123693,1646,1686
115124215,115124601,1634,1688
115125371,115125756,1692,1704
115126192,115126577,1607,1701
115127022,115127407,1678,1731
115127819,115128205,1693,1608
115128619,115129005,1632,1640
115129419,115129799,1687,1708
115130286,115130668,1685,1726
115131139,115131524,1652,1711
115131978,115132360,1653,1733
115132939,115133325,1677,1724
115133771,115134153,1691,1719
115134561,115134947,1697,1727
115135379,115135764,1608,1648
115136275,115136659,1655,1479
115137131,115137511,1693,1695
115137978,115138365,1689,1703
115138792,115139177,1623,1734
115139592,115139978,1672,1730
115140384,115140769,1690,1709
115141240,115141625,1689,1724
115142079,115142464,1661,1718
115142936,115143321,1610,1718
115143781,115144172,1468,1711
115144580,115144962,1553,1714
115145379,115145765,1628,1730
115146245,115146630,1653,1517
115147190,115147570,1605,1701
115148018,115148403,1672,1723
115148815,115149193,1697,1708
115149599,115149982,1691,1720
115150398,115150776,1687,1718
115151223,115151605,1696,1729
115152070,115152448,1683,1739
115152848,115153232,1694,1690
115153620,115154009,1618,1692
115154413,115154798,1687,1729
115155213,115155599,1692,1620
115156015,115156397,1695,1667
115156806,115157190,1708,1727
115157589,115157976,1581,1662
115158449,115158835,1543,1732
115159316,115159702,1632,1725
115160154,115160532,1672,1719
115161016,115161401,1695,1719
115161788,115162174,1688,1741
115162588,115162969,1676,1573
115163363,115163748,1647,1678
115164210,115164594,1672,1719
115165059,115165443,1701,1652
115165845,115166229,1696,1734
115166709,115167100,1631,1719
115167518,115167896,1679,1703
115168304,115168688,1685,1714
115169099,115169477,1632,1654
115169953,115170339,1675,1676
115170734,115171118,1685,1617
115171535,115171919,1663,1704
115172353,115172738,1632,1726
115173230,115173616,1691,1660
115174046,115174432,1647,1608
115174821,115175205,1655,1665
115175623,115176008,1680,1679
115176399,115176785,1690,1609
115177261,115177647,1684,1704
115178097,115178482,1699,1734
115178995,115179375,1676,1658
115179820,115180204,1571,1655
115180671,115181057,1575,1696
115181464,115181850,1574,1718
115182335,115182721,1498,1719
115183174,115183559,1632,1693
115184159,115184544,1670,1694
115185052,115185430,1691,1712
115186092,115186478,1699,1722
115187141,115187526,1628,1720
115188165,115188550,1686,1604
115189150,115189532,1673,1639
115190039,115190417,1680,1726
115190831,115191217,1637,1725
115191646,115192032,1605,1704
115192460,115192840,1601,1714
115193471,115193857,1668,1517
115194436,115194820,1594,1428
115195309,115195695,1676,1692
115196310,115196695,1694,1696
115197272,115197650,1686,1711
115198151,115198536,1576,1712
115199109,115199487,1616,1621
115200053,115200433,1676,1711
115200950,115201330,1688,1706
115201745,115202125,1697,1689
115202534,115202912,1699,1694
115203329,115203707,1639,1711
115204162,115204540,1649,1647
115205008,115205388,1698,1726
115205805,115206188,1675,1715
115206617,115207003,1659,1711
115207437,115207819,1678,1699
115208240,115208622,1658,1629
115209054,115209438,1651,1704
115209905,115210289,1681,1720
115210703,115211088,1653,1716
115211680,115212064,1639,1708
115212509,115212895,1690,1651
115213344,115213729,1678,1717
115214299,115214679,1625,1718
115215257,115215637,1673,1624
115216115,115216493,1687,1608
115216941,115217326,1693,1718
115217759,115218139,1620,1673
115218549,115218929,1625,1543
115219367,115219753,1645,1645
115220202,115220587,1691,1728
115221232,115221617,1693,1727
115222291,115222676,1687,1715
115223160,115223546,1657,1731
115224106,115224491,1589,1651
115224931,115225317,1671,1721
115225761,115226151,1684,1665
115226674,115227059,1690,1716
115227469,115227855,1676,1566
115228275,115228659,1684,1655
115229141,115229519,1702,1711
115230050,115230428,1700,1721
115231156,115231541,1687,1713
115232279,115232663,1696,1722
115233205,115233585,1676,1725
115234177,115234555,1692,1717
115235036,115235422,1686,1721
115235900,115236287,1704,1658
115236755,115237144,1700,1716
115237583,115237965,1703,1662
115238443,115238823,1699,1714
115239272,115239652,1688,1678
115240143,115240521,1697,1679
115240985,115241372,1649,1716
115241802,115242190,1538,1702
115242607,115242987,1590,1716
115243444,115243829,1636,1712
115244282,115244667,1673,1718
115245141,115245527,1644,1716
115246038,115246423,1672,1718
115246931,115247309,1689,1655
115247716,115248102,1634,1675
115248565,115248949,1647,1655
115249397,115249783,1690,1668
115250269,115250654,1702,1702
115251139,115251521,1644,1721
115251995,115252382,1651,1589
115252802,115253190,1697,1675
115253638,115254023,1637,1655
115254438,115254823,1658,1700
115255248,115255632,1686,1501
115256196,115256576,1708,1695
115257036,115257421,1705,1724
115257886,115258268,1693,1724
115258727,115259111,1620,1702
115259541,115259929,1625,1714
115260388,115260773,1656,1731
115261229,115261614,1616,1665
115262133,115262517,1570,1716
115262985,115263363,1618,1660
115263798,115264183,1621,1716
115264638,115265022,1636,1713
115265483,115265865,1647,1682
115266290,115266676,1688,1709
115267124,115267509,1682,1665
115268069,115268455,1501,1636
115269136,115269521,1580,1722
115270256,115270641,1634,1725
115271333,115271719,1678,1735
115272226,115272612,1692,1709
115273089,115273473,1709,1648
115274117,115274502,1645,1667
115275295,115275673,1596,1729
115276462,115276847,1646,1571
115277501,115277887,1642,1719
115278378,115278763,1662,1723
115279257,115279639,1672,1660
115280081,115280467,1679,1706
115280915,115281301,1610,1720
115281712,115282100,1676,1727
115282529,115282915,1677,1726
115283393,115283779,1691,1612
115284238,115284623,1695,1675
115285439,115285824,1632,1653
115286599,115286985,1600,1667
115287412,115287796,1658,1610
115288228,115288606,1700,1717
115289126,115289506,1681,1721
115290021,115290403,1688,1666
115290872,115291253,1692,1692
115291724,115292113,1700,1723
115292518,115292903,1685,1724
115293371,115293756,1689,1717
115294220,115294606,1657,1714
115295108,115295494,1654,1726
115295972,115296355,1620,1664
115296784,115297166,1653,1639
115297597,115297981,1639,1721
115298391,115298775,1520,1720
115299242,115299620,1602,1726
115300117,115300503,1660,1728
115301004,115301389,1665,1657
115301866,115302252,1655,1714
115302676,115303060,1622,1720
115303493,115303871,1662,1617
115304365,115304751,1620,1605
115305244,115305628,1699,1720
115306115,115306493,1690,1712
115306964,115307344,1682,1720
115307778,115308163,1588,1651
115308624,115309010,1618,1709
115309480,115309866,1673,1715
115310323,115310708,1687,1722
115311204,115311584,1687,1717
115312068,115312450,1702,1653
