76420551,76421404,8354,8186
76421820,76422675,8399,8570
76423132,76423986,8289,8605
76424387,76425240,8227,8525
76425809,76426666,8162,8420
76427193,76428049,8426,8369
76428899,76429752,8339,8479
76430305,76431156,8298,8511
76431705,76432560,8227,8299
76433007,76433858,8275,8458
76434300,76435155,8241,8319
76435597,76436449,8271,8448
76436848,76437706,8153,8304
76438157,76439010,8241,8480
76439734,76440589,8429,8421
76441074,76441929,8316,8553
76442435,76443289,8184,8427
76443863,76444716,8091,8430
76445156,76446008,8306,8572
76446844,76447702,8414,8383
76448413,76449268,8386,8485
76449865,76450716,7937,8383
76451173,76452027,8276,8534
76452976,76453834,8355,8378
76454749,76455602,8016,8390
76456062,76456918,8265,8571
76457549,76458402,8226,8512
76458992,76459843,8208,8352
76460621,76461472,8012,8392
76462240,76463092,8433,8608
76463809,76464666,8203,8222
76465548,76466402,8155,8483
76466938,76467793,8319,8289
76468656,76469509,8265,8513
76470213,76471068,8279,8225
76471442,76472299,8274,8574
76472680,76473537,8282,8310
76474090,76474942,8279,8548
76475300,76476153,8350,8507
76477014,76477866,7961,8568
76478659,76479512,8363,8236
76480297,76481153,8155,8377
76481959,76482813,8177,8573
76483378,76484236,8190,8569
76484942,76485793,8327,8455
76486645,76487498,8371,8554
76487932,76488790,8225,8391
76489170,76490026,8116,8260
76490585,76491436,8270,8149
76491853,76492707,8229,8467
76493548,76494401,8176,8536
76495170,76496026,8113,8445
76496830,76497686,8145,8050
76498420,76499278,8175,8396
76500079,76500935,8325,8418
76501547,76502400,8292,8538
76502795,76503650,8365,8399
76504071,76504926,8175,8652
76505343,76506195,8350,8516
76506686,76507538,8297,8354
76507910,76508768,8118,8473
76509277,76510132,8420,8283
76510712,76511565,8336,8304
76512547,76513400,8361,8439
76514231,76515088,8421,8364
76515858,76516714,8310,8205
76518198,76519053,8143,8310
76520082,76520938,8300,8409
76521657,76522510,8282,8500
76522972,76523830,8392,8498
76524236,76525089,8319,8428
76525454,76526308,8423,8311
76527049,76527904,8108,8490
76529546,76530398,8373,8233
76531051,76531904,8065,8581
76532919,76533770,8299,8532
76534858,76535712,8296,8527
76536638,76537492,8343,8388
76538143,76538999,8294,8336
76539726,76540578,8300,8607
76541079,76541935,8305,8507
76542343,76543195,8256,8498
76543802,76544660,8389,8373
76545657,76546511,8260,8383
76548148,76549002,8324,8462
76549935,76550789,8102,8547
76551722,76552576,8378,7944
76553542,76554394,8174,8345
76554994,76555850,8383,8639
76556542,76557393,8246,8401
76558048,76558900,8412,8486
76559461,76560319,8361,8220
76560804,76561659,8361,8517
76562035,76562890,8333,8338
76563263,76564114,8170,8585
76564831,76565687,8334,8579
76566748,76567602,8175,8253
76568541,76569393,8187,8280
76570430,76571282,8047,8307
76571851,76572708,8087,8462
76573280,76574133,8078,8352
76575045,76575898,8271,8428
76576838,76577695,8319,8592
76578714,76579570,8352,8425
76580453,76581305,8448,8312
76582124,76582976,8353,8464
76584007,76584859,8453,8340
76585809,76586665,7954,8450
76587436,76588292,8297,8395
76589061,76589913,8268,8360
76591094,76591950,8391,8431
76592991,76593846,8077,8400
76595090,76595942,8393,8388
76596927,76597782,8295,8369
76598718,76599572,8391,8356
76600540,76601393,8390,8363
76602290,76603147,8442,8603
76604076,76604932,8467,8348
76605699,76606553,8094,8504
76607261,76608113,8309,8580
76609998,76610855,8208,8478
76611859,76612715,8435,8391
76613617,76614470,8344,8319
76615539,76616391,8234,8496
76617292,76618146,8354,8586
76619133,76619988,8451,8441
76620723,76621578,8446,8387
76622665,76623516,8443,8219
76624440,76625295,8310,8452
76626193,76627046,8101,8294
76628059,76628910,8229,8424
76629929,76630783,8283,8451
76631819,76632674,8264,8470
76633610,76634461,8387,8501
76635121,76635973,8237,8419
76637066,76637918,8219,8584
76638823,76639677,8434,8486
76640617,76641471,8250,8574
76642363,76643216,8213,8384
76644182,76645037,8001,8317
76646059,76646910,8087,8324
76647926,76648782,8130,8276
76649787,76650641,8344,8373
76651718,76652570,8371,8185
76653537,76654389,8251,8518
76655296,76656152,8280,8434
76657105,76657958,8239,8590
76658827,76659682,8392,8310
76660841,76661696,8244,8571
76662727,76663579,8137,8366
76664536,76665388,8371,8048
76666219,76667075,8083,8497
76667803,76668655,8356,8590
76669355,76670209,8296,8361
76670925,76671781,8422,8521
76672411,76673266,8277,8335
76674033,76674886,8307,8449
76675991,76676843,8392,8426
76677398,76678255,8436,8432
76678845,76679702,8436,8586
76680714,76681567,8422,8539
76682697,76683552,8195,8528
76683925,76684779,8176,8561
76685534,76686386,8388,8440
76687345,76688202,8260,8557
76689125,76689977,8341,8608
76690918,76691774,8255,8582
76692726,76693581,8177,8354
76694533,76695386,8316,8547
76697149,76698004,8251,8482
76698854,76699710,8296,8268
76700711,76701565,8153,8346
76702538,76703389,8267,8271
76704411,76705266,8223,8392
76706293,76707147,8335,8473
76708159,76709011,8253,8554
76710050,76710904,8479,8453
76712601,76713452,8238,8385
76714093,76714946,8192,8481
76716051,76716904,8249,8487
76718053,76718904,8154,8446
76719932,76720786,8122,8306
76721816,76722669,8163,8476
76723605,76724457,8173,8087
76725389,76726244,8150,8467
76727256,76728111,8144,8495
76729038,76729890,8031,8567
76731037,76731888,8309,8587
76733058,76733910,8372,8443
76734913,76735771,8185,8438
76736726,76737582,8278,8144
76738530,76739384,8241,8443
76740347,76741201,8388,8400
76742139,76742994,8391,8362
76743943,76744796,8064,8590
76745529,76746383,7916,8621
76748074,76748929,8264,8481
76750004,76750859,8178,8598
76751981,76752836,8296,8442
76754529,76755383,8341,8634
76756383,76757239,7954,8500
76758264,76759117,8254,8420
76760109,76760964,8237,8470
76761447,76762302,8249,8410
76763663,76764518,8430,8485
76764971,76765824,8265,8384
76766718,76767571,8259,8326
76768082,76768937,8055,8539
76769529,76770383,8405,8257
76770874,76771730,8185,8448
76772197,76773049,8376,8589
76773529,76774383,8188,8512
76774823,76775675,8183,8367
76776242,76777093,8224,8566
76777675,76778528,8235,8509
76779263,76780116,8079,8264
76780804,76781662,8370,8397
76782534,76783386,8295,8341
76784191,76785047,8200,8141
76785939,76786794,8315,8483
76787397,76788249,8423,8490
76789045,76789900,8331,8440
76790529,76791382,8428,8303
76792195,76793049,8199,8330
76793570,76794424,8204,8441
76795137,76795992,8259,8495
76796528,76797381,8077,8418
76798182,76799035,8159,8298
76799868,76800725,8120,8400
76801632,76802486,8382,8428
76803337,76804194,8302,8531
76805013,76805864,8375,8568
76806803,76807661,8314,8588
76808121,76808973,8108,8390
76809851,76810708,8401,8369
76811446,76812301,8138,8480
76813180,76814034,8205,8158
76814861,76815715,8264,8279
76816254,76817110,8158,8335
76817593,76818447,8285,8612
76818926,76819779,8447,8485
76820136,76820991,8368,8451
76821339,76822194,8334,8239
76823007,76823858,8318,8328
76824452,76825304,8383,8181
76825933,76826790,8322,8537
76827182,76828034,8368,8600
76828640,76829492,8234,8406
76829953,76830810,8342,8541
76831527,76832380,8203,8341
76833410,76834261,8428,8358
76835204,76836056,8316,8427
76837065,76837920,8316,8346
76839011,76839864,8146,8506
76840981,76841835,8355,8462
76843002,76843857,8422,8319
76844976,76845833,7973,8531
76847238,76848090,8215,8473
76849002,76849856,8270,8436
76850806,76851663,8439,8204
76852649,76853501,8367,8483
76854423,76855279,8357,8317
76856013,76856864,8489,8351
76857829,76858686,8241,8294
76859609,76860460,7938,8395
76861377,76862234,8265,8293
76863167,76864024,8313,8304
76865035,76865890,8224,8248
76867842,76868694,8258,8583
76870384,76871237,8207,8365
76872041,76872896,8298,8267
76874836,76875687,8324,8374
76876660,76877514,8310,8386
76878649,76879501,8338,8577
76880406,76881259,8158,8468
76882191,76883046,8356,8228
76884061,76884916,8346,8155
76886366,76887221,8090,8436
76887899,76888754,7937,8381
76890360,76891216,8365,8600
76892187,76893045,8147,8409
76894034,76894889,8456,8465
76896051,76896904,8246,8556
76897968,76898819,8191,8350
76900524,76901376,8422,8394
76903045,76903897,8451,8399
76904335,76905192,8247,8272
76906235,76907089,8156,8507
76907985,76908839,8236,8391
76909833,76910685,8247,8326
76911711,76912563,8450,8318
76913637,76914490,8436,8384
76916255,76917110,8218,8416
76918033,76918889,8190,8562
76919621,76920473,7949,8484
76921398,76922256,7779,8508
76923170,76924025,8289,8472
76925037,76925893,8481,8546
